number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
173,0.8482037180289552,2026-08-26 11:49:24.034576,2026-08-26 11:50:23.760283,0 days 00:00:59.725707,False,balanced_subsample,log_loss,32.0,0.5,10,3,600,0.8482037180289552,0.004896029810091071,"[0.8462819690698803, 0.8526291107924374, 0.8405270459028898, 0.8473069210212069, 0.8542735433583614]",COMPLETE
174,0.8761198383252161,2026-08-26 11:50:23.760602,2026-08-26 11:51:30.306276,0 days 00:01:06.545674,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
175,0.8746488813528985,2026-08-26 11:51:30.306602,2026-08-26 11:52:36.549971,0 days 00:01:06.243369,False,balanced_subsample,log_loss,32.0,0.5,1,4,600,0.8746488813528985,0.004191413404979757,"[0.8762769387461274, 0.8765043035650688, 0.8669006950768819, 0.8742694308408594, 0.879293038535555]",COMPLETE
176,0.8528815068269886,2026-08-26 11:52:36.550306,2026-08-26 11:53:39.333697,0 days 00:01:02.783391,False,balanced_subsample,log_loss,32.0,0.5,2,27,600,0.8528815068269886,0.0036436029664680173,"[0.8521861398146898, 0.8572369140522608, 0.8468719781470826, 0.8520498086212372, 0.8560626934996728]",COMPLETE
177,0.865585986151039,2026-08-26 11:53:39.334010,2026-08-26 11:54:20.694084,0 days 00:00:41.360074,True,balanced_subsample,log_loss,32.0,0.5,1,3,600,0.865585986151039,0.0034246148914815495,"[0.8653182913332951, 0.8692889556134653, 0.8592921334848246, 0.8677761880619025, 0.8662543622617078]",COMPLETE
178,0.8761198383252161,2026-08-26 11:54:20.694390,2026-08-26 11:55:27.118890,0 days 00:01:06.424500,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
179,0.6326590955366941,2026-08-26 11:55:27.119212,2026-08-26 11:57:03.011068,0 days 00:01:35.891856,False,balanced_subsample,log_loss,8.0,1.0,1,2,700,0.6326590955366941,0.00790526756863664,"[0.6430387153580809, 0.6263911803553857, 0.6209672053140064, 0.6363682420825278, 0.6365301345734694]",COMPLETE
180,0.8701804887881224,2026-08-26 11:57:03.011386,2026-08-26 11:58:31.366453,0 days 00:01:28.355067,False,balanced_subsample,log_loss,24.0,0.7,2,4,600,0.8701804887881224,0.0020676920106556607,"[0.8696590291666918, 0.8705488743861909, 0.8665821215147118, 0.8727577150434292, 0.871354703829588]",COMPLETE
181,0.8761198383252161,2026-08-26 11:58:31.366781,2026-08-26 11:59:37.864794,0 days 00:01:06.498013,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
182,0.8760673323998136,2026-08-26 11:59:37.865123,2026-08-26 12:00:44.196616,0 days 00:01:06.331493,False,balanced_subsample,log_loss,32.0,0.5,1,3,600,0.8760673323998136,0.003651231217437075,"[0.8777467607470824, 0.8787528982843525, 0.8692562093316568, 0.87538756567328, 0.8791932279626957]",COMPLETE
183,0.8761198383252161,2026-08-26 12:00:44.196952,2026-08-26 12:01:50.375832,0 days 00:01:06.178880,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
184,0.8761198383252161,2026-08-26 12:01:50.376171,2026-08-26 12:02:56.853544,0 days 00:01:06.477373,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
185,0.8740725420589222,2026-08-26 12:02:56.853876,2026-08-26 12:04:02.539847,0 days 00:01:05.685971,False,balanced_subsample,log_loss,32.0,0.5,2,2,600,0.8740725420589222,0.0037651960187367653,"[0.875324478099529, 0.8770827711050625, 0.8667614879394968, 0.8745588854160283, 0.8766350877344938]",COMPLETE
186,0.8761198383252161,2026-08-26 12:04:02.540178,2026-08-26 12:05:08.814698,0 days 00:01:06.274520,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
187,0.8761198383252161,2026-08-26 12:05:08.815048,2026-08-26 12:06:15.264310,0 days 00:01:06.449262,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
188,0.8615775279562055,2026-08-26 12:06:15.264648,2026-08-26 12:06:41.397832,0 days 00:00:26.133184,False,balanced_subsample,log_loss,32.0,log2,1,2,600,0.8615775279562055,0.003467529509624897,"[0.8616094645182631, 0.8639021462230122, 0.8557607051732011, 0.8660363777506634, 0.8605789461158871]",COMPLETE
189,0.8740725420589222,2026-08-26 12:06:41.398147,2026-08-26 12:07:47.332533,0 days 00:01:05.934386,False,balanced_subsample,log_loss,32.0,0.5,2,2,600,0.8740725420589222,0.0037651960187367653,"[0.875324478099529, 0.8770827711050625, 0.8667614879394968, 0.8745588854160283, 0.8766350877344938]",COMPLETE
190,0.8757142646624997,2026-08-26 12:07:47.332868,2026-08-26 12:08:53.613688,0 days 00:01:06.280820,False,balanced_subsample,log_loss,48.0,0.5,1,2,600,0.8757142646624997,0.003944339239928946,"[0.8767903724024183, 0.877117026628333, 0.8679371604393573, 0.8780947589519018, 0.8786320048904878]",COMPLETE
191,0.8761198383252161,2026-08-26 12:08:53.614014,2026-08-26 12:10:00.129698,0 days 00:01:06.515684,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
192,0.8761198383252161,2026-08-26 12:10:00.130041,2026-08-26 12:11:06.639185,0 days 00:01:06.509144,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
193,0.8761198383252161,2026-08-26 12:11:06.639512,2026-08-26 12:12:13.302722,0 days 00:01:06.663210,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
194,0.8761198383252161,2026-08-26 12:12:13.303061,2026-08-26 12:13:20.203275,0 days 00:01:06.900214,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
195,0.8740725420589222,2026-08-26 12:13:20.203595,2026-08-26 12:14:26.085341,0 days 00:01:05.881746,False,balanced_subsample,log_loss,32.0,0.5,2,2,600,0.8740725420589222,0.0037651960187367653,"[0.875324478099529, 0.8770827711050625, 0.8667614879394968, 0.8745588854160283, 0.8766350877344938]",COMPLETE
196,0.8201690931213609,2026-08-26 12:14:26.085680,2026-08-26 12:15:22.322389,0 days 00:00:56.236709,False,balanced_subsample,log_loss,12.0,0.5,1,2,600,0.8201690931213609,0.004857077144150011,"[0.8177302285785836, 0.8231436307850412, 0.8122041957613707, 0.8214216145644717, 0.8263457959173373]",COMPLETE
197,0.8740725420589222,2026-08-26 12:15:22.322696,2026-08-26 12:16:28.209437,0 days 00:01:05.886741,False,balanced_subsample,log_loss,32.0,0.5,2,4,600,0.8740725420589222,0.0037651960187367653,"[0.875324478099529, 0.8770827711050625, 0.8667614879394968, 0.8745588854160283, 0.8766350877344938]",COMPLETE
198,0.8761198383252161,2026-08-26 12:16:28.209772,2026-08-26 12:17:35.095082,0 days 00:01:06.885310,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
199,0.8644986115465259,2026-08-26 12:17:35.095420,2026-08-26 12:18:39.055437,0 days 00:01:03.960017,False,balanced_subsample,log_loss,16.0,0.5,1,3,600,0.8644986115465259,0.004512148699122392,"[0.8673572162366504, 0.8689704064853566, 0.8563357199844179, 0.863091462520034, 0.8667382525061699]",COMPLETE
